idiom,repo,html,class,met,lineno,non-pythonic,pythonic,operation-lag,detection-correct,refactor-correct
star-call,nvda,https://github.com/nvaccess/nvda/tree/master/source/NVDAObjects/window/excel.py,ExcelCell,kwargsFromSuper$1276,1282,"['relation[0]', 'relation[1]']",*relation[0:2:1],,1,1
star-call,flair,https://github.com/flairNLP/flair/tree/master/flair/models/diagnosis/distance_prediction_model.py,DistancePredictor,evaluate_regression$242,315,"['buckets[0]', 'buckets[1]', 'buckets[2]', 'buckets[3]', 'buckets[4]', 'buckets[5]', 'buckets[6]', 'buckets[7]', 'buckets[8]', 'buckets[9]', 'buckets[10]']",*buckets[0:11:1],,1,1
star-call,qiskit-terra,https://github.com/Qiskit/qiskit-terra/tree/master/test/python/transpiler/test_preset_passmanagers.py,TestPassesInspection,test_partial_layout_fully_connected_cm$336,343,"['qr[0]', 'qr[1]']",*qr[0:2:1],,1,1
star-call,xonsh,https://github.com/xonsh/xonsh/tree/master/xonsh/parsers/v38.py,Parser,p_typedargslist_t8$189,201,"['p[6]', 'p[7]']",*p[6:8:1],,1,1
star-call,scipy,https://github.com/scipy/scipy/tree/master/scipy/integrate/_ivp/tests/test_ivp.py,,test_OdeSolution$806,825,"['ts[1]', 'ts[2]']",*ts[1:3:1],,1,1
star-call,AzurLaneAutoScript,https://github.com/LmeSzinc/AzurLaneAutoScript/tree/master/module/base/utils.py,,random_rectangle_point$25,36,"['area[1]', 'area[3]']",*area[1:5:2],,1,1
star-call,mars,https://github.com/mars-project/mars/tree/master/mars/optimization/physical/tests/test_numexpr.py,,test_numexpr$21,86,"['chunks[0]', 'chunks[1]']",*chunks[0:2:1],,1,1
star-call,DeepSpeed,https://github.com/microsoft/DeepSpeed/tree/master/tests/unit/test_curriculum_learning.py,,_test_curriculum_scheduler_fixed_linear$114,123,"['batch[0]', 'batch[1]']",*batch[0:2:1],,1,1
star-call,FasterSeg,https://github.com/VITA-Group/FasterSeg/tree/master/latency/seg_oprs.py,GlobalAvgPool2d,forward$68,71,"['in_size[0]', 'in_size[1]']",*in_size[0:2:1],,1,1
star-call,autogluon,https://github.com/awslabs/autogluon/tree/master/mxnet/src/autogluon/mxnet/utils/pil_transforms.py,ColorJitter,get_params$315,333,"['saturation[0]', 'saturation[1]']",*saturation[0:2:1],,1,1
star-call,datashader,https://github.com/holoviz/datashader/tree/master/datashader/bokeh_ext.py,HoverLayer,compute$455,456,"['self.extent[0]', 'self.extent[2]']",*self.extent[0:4:2],,1,1
star-call,videos,https://github.com/3b1b/videos/tree/master/_2019/windmill.py,PerfectScoreData,analyze_data$2027,2051,"['rects[2]', 'rects[5]']",*rects[2:8:3],,1,1
star-call,Python-UIAutomation-for-Windows,https://github.com/yinkaisheng/Python-UIAutomation-for-Windows/tree/master/uiautomation/uiautomation.py,Control,RightClick$6563,6578,"['point[0]', 'point[1]']",*point[0:2:1],,1,1
star-call,numpy,https://github.com/numpy/numpy/tree/master/numpy/core/tests/test_function_base.py,TestGeomspace,test_start_stop_array_scalar$204,209,"['lim2[0]', 'lim2[1]']",*lim2[0:2:1],,1,1
star-call,qiskit-terra,https://github.com/Qiskit/qiskit-terra/tree/master/test/python/transpiler/test_commutation_analysis.py,TestCommutationAnalysis,test_jordan_wigner_type_circuit$217,244,"['qr[0]', 'qr[1]']",*qr[0:2:1],,1,1
For-multi,ansible,https://github.com/ansible/ansible/tree/master/test/integration/targets/module_utils_urls/library/test_peercert.py,,main$50,84,"for x509_part in cert.get(field, []):
    field_values.append(get_x509_shorthand(x509_part[0][0], x509_part[0][1]))","for ((x509_part_0_0, x509_part_0_1, *x509_part_0_len), *x509_part_len) in cert.get(field, []):
    field_values.append(get_x509_shorthand(x509_part_0_0, x509_part_0_1))",,1,1
For-multi,num2words,https://github.com/savoirfairelinux/num2words/tree/master/tests/test_uk.py,Num2WordsUKTest,test_to_currency$2463,3220,"for test in TEST_CASES_TO_CURRENCY_SSP:
    self.assertEqual(num2words(test[0], lang='uk', to='currency', currency='SSP'), test[1])","for (test_0, test_1, *test_len) in TEST_CASES_TO_CURRENCY_SSP:
    self.assertEqual(num2words(test_0, lang='uk', to='currency', currency='SSP'), test_1)",,1,1
For-multi,LinOTP,https://github.com/LinOTP/LinOTP/tree/master/linotp/lib/tokeniterator.py,TokenIterator,_get_tokens_in_realm$359,376,"for token_tuple in token_id_tuples:
    token_ids.add(token_tuple[0])","for (token_tuple_0, *token_tuple_len) in token_id_tuples:
    token_ids.add(token_tuple_0)",,1,1
For-multi,Vxscan,https://github.com/al0ne/Vxscan/tree/master//report.py,,get_port$13,19,"for i in getport:
    result.append(i[0])","for (i_0, *i_len) in getport:
    result.append(i_0)",,1,1
For-multi,sublime-text-git,https://github.com/kemayo/sublime-text-git/tree/master/git/history.py,GitBlameCommand,run$11,20,"for line_range in line_ranges:
    command.extend(('-L', str(line_range[0]) + ',' + str(line_range[1])))","for (line_range_0, line_range_1, *line_range_len) in line_ranges:
    command.extend(('-L', str(line_range_0) + ',' + str(line_range_1)))",,1,1
For-multi,armory,https://github.com/armory3d/armory/tree/master/blender/arm/make.py,,build_success$542,717,"for vs in list_vs:
    print('- ' + vs[1] + ' (version ' + vs[3] + ')')","for (vs_0, vs_1, vs_2, vs_3, *vs_len) in list_vs:
    print('- ' + vs_1 + ' (version ' + vs_3 + ')')",,1,1
For-multi,shadowsocksr,https://github.com/shadowsocksr-backup/shadowsocksr/tree/master/shadowsocks/eventloop.py,SelectLoop,poll$112,116,"for p in [(r, POLL_IN), (w, POLL_OUT), (x, POLL_ERR)]:
    for fd in p[0]:
        results[fd] |= p[1]","for (p_0, p_1, *p_len) in [(r, POLL_IN), (w, POLL_OUT), (x, POLL_ERR)]:
    for fd in p_0:
        results[fd] |= p_1",,1,1
For-multi,zipline,https://github.com/quantopian/zipline/tree/master/zipline/data/data_portal.py,DataPortal,get_stock_dividends$1192,1226,"for dividend_tuple in dividends:
    dividend_info.append({'declared_date': dividend_tuple[1], 'ex_date': pd.Timestamp(dividend_tuple[2], unit='s'), 'pay_date': pd.Timestamp(dividend_tuple[3], unit='s'), 'payment_sid': dividend_tuple[4], 'ratio': dividend_tuple[5], 'record_date': pd.Timestamp(dividend_tuple[6], unit='s'), 'sid': dividend_tuple[7]})","for (dividend_tuple_0, dividend_tuple_1, dividend_tuple_2, dividend_tuple_3, dividend_tuple_4, dividend_tuple_5, dividend_tuple_6, dividend_tuple_7, *dividend_tuple_len) in dividends:
    dividend_info.append({'declared_date': dividend_tuple_1, 'ex_date': pd.Timestamp(dividend_tuple_2, unit='s'), 'pay_date': pd.Timestamp(dividend_tuple_3, unit='s'), 'payment_sid': dividend_tuple_4, 'ratio': dividend_tuple_5, 'record_date': pd.Timestamp(dividend_tuple_6, unit='s'), 'sid': dividend_tuple_7})",,1,1
For-multi,Paddle,https://github.com/PaddlePaddle/Paddle/tree/master/python/paddle/fluid/tests/unittests/test_imperative_auto_prune.py,TestImperativeAutoPrune,test_auto_prune_with_optimizer$318,360,"for items in params_grads:
    assert items[0].name is not model.embed1.weight.name
    assert items[0].name is not model.linear_1.weight.name","for (items_0, *items_len) in params_grads:
    assert items_0.name is not model.embed1.weight.name
    assert items_0.name is not model.linear_1.weight.name",,1,1
For-multi,openpifpaf,https://github.com/openpifpaf/openpifpaf/tree/master/src/openpifpaf/plugins/apollocar3d/apollo_kp.py,ApolloKp,__init__$55,59,"for bone in self.CAR_SKELETON:
    caf_weights.append(max(self.weights[bone[0] - 1], self.weights[bone[1] - 1]))","for (bone_0, bone_1, *bone_len) in self.CAR_SKELETON:
    caf_weights.append(max(self.weights[bone_0 - 1], self.weights[bone_1 - 1]))",,1,1
For-multi,mysql-connector-python,https://github.com/mysql/mysql-connector-python/tree/master/tests/test_connection.py,WL14213,setUp$3132,3178,"for row in res[0]:
    if row[0].lower() == 'authentication_ldap_sasl':
        if row[1] == 'ACTIVE':
            available = True","for (row_0, row_1, *row_len) in res[0]:
    if row_0.lower() == 'authentication_ldap_sasl':
        if row_1 == 'ACTIVE':
            available = True",,1,1
For-multi,galaxy,https://github.com/ansible/galaxy/tree/master/lib/galaxy/managers/pages.py,PageContentProcessor,handle_starttag$267,282,"for attribute in attrs:
    if attribute[0] == 'class' and 'embedded-item' in attribute[1].split(' '):
        embedded_item = True
        break","for (attribute_0, attribute_1, *attribute_len) in attrs:
    if attribute_0 == 'class' and 'embedded-item' in attribute_1.split(' '):
        embedded_item = True
        break",,1,1
For-multi,PyTorch_Speaker_Verification,https://github.com/HarryVolek/PyTorch_Speaker_Verification/tree/master//data_preprocess.py,,save_spectrogram_tisv$13,38,"for interval in intervals:
    if interval[1] - interval[0] > utter_min_len:
        utter_part = utter[interval[0]:interval[1]]
        S = librosa.core.stft(y=utter_part, n_fft=hp.data.nfft, win_length=int(hp.data.window * sr), hop_length=int(hp.data.hop * sr))
        S = np.abs(S) ** 2
        mel_basis = librosa.filters.mel(sr=hp.data.sr, n_fft=hp.data.nfft, n_mels=hp.data.nmels)
        S = np.log10(np.dot(mel_basis, S) + 1e-06)
        utterances_spec.append(S[:, :hp.data.tisv_frame])
        utterances_spec.append(S[:, -hp.data.tisv_frame:])","for (interval_0, interval_1, *interval_len) in intervals:
    if interval_1 - interval_0 > utter_min_len:
        utter_part = utter[interval_0:interval_1]
        S = librosa.core.stft(y=utter_part, n_fft=hp.data.nfft, win_length=int(hp.data.window * sr), hop_length=int(hp.data.hop * sr))
        S = np.abs(S) ** 2
        mel_basis = librosa.filters.mel(sr=hp.data.sr, n_fft=hp.data.nfft, n_mels=hp.data.nmels)
        S = np.log10(np.dot(mel_basis, S) + 1e-06)
        utterances_spec.append(S[:, :hp.data.tisv_frame])
        utterances_spec.append(S[:, -hp.data.tisv_frame:])",,1,1
For-multi,veusz,https://github.com/veusz/veusz/tree/master/veusz/setting/controls.py,Datasets,onModified$1714,1727,"for cntrls in self.controls:
    utils.populateCombo(cntrls[0], datasets)","for (cntrls_0, *cntrls_len) in self.controls:
    utils.populateCombo(cntrls_0, datasets)",,1,1
For-multi,num2words,https://github.com/savoirfairelinux/num2words/tree/master/tests/test_es.py,Num2WordsESTest,test_currency_xcd$2976,2977,"for test in TEST_CASES_TO_CURRENCY_BZD:
    self.assertEqual(num2words(test[0], lang='es', to='currency', currency='XCD'), test[1])","for (test_0, test_1, *test_len) in TEST_CASES_TO_CURRENCY_BZD:
    self.assertEqual(num2words(test_0, lang='es', to='currency', currency='XCD'), test_1)",,1,1
For-multi,python-mingus,https://github.com/bspaans/python-mingus/tree/master/mingus/core/progressions.py,,substitute_harmonic$256,281,"for subs in simple_substitutions:
    r = subs[1] if roman == subs[0] else None
    if r == None:
        r = subs[0] if roman == subs[1] else None
    if r != None:
        suff = suff if suff == '7' else ''
        res.append(tuple_to_string((r, acc, suff)))","for (subs_0, subs_1, *subs_len) in simple_substitutions:
    r = subs_1 if roman == subs_0 else None
    if r == None:
        r = subs_0 if roman == subs_1 else None
    if r != None:
        suff = suff if suff == '7' else ''
        res.append(tuple_to_string((r, acc, suff)))",,1,1
For-multi,num2words,https://github.com/savoirfairelinux/num2words/tree/master/tests/test_uk.py,Num2WordsUKTest,test_to_currency$2463,2506,"for test in TEST_CASES_TO_CURRENCY_AUD:
    self.assertEqual(num2words(test[0], lang='uk', to='currency', currency='AUD'), test[1])","for (test_0, test_1, *test_len) in TEST_CASES_TO_CURRENCY_AUD:
    self.assertEqual(num2words(test_0, lang='uk', to='currency', currency='AUD'), test_1)",,1,1
For-multi,Ropper,https://github.com/sashs/Ropper/tree/master/ropper/gadget.py,Gadget,disassemblyString$270,272,"for line in self._lines:
    toReturn += cstr(toHex(line[0] + self.imageBase, self.__arch.addressLength), Color.RED) + ': ' + cstr(line[1], Color.LIGHT_GRAY) + '\n'","for (line_0, line_1, *line_len) in self._lines:
    toReturn += cstr(toHex(line_0 + self.imageBase, self.__arch.addressLength), Color.RED) + ': ' + cstr(line_1, Color.LIGHT_GRAY) + '\n'",,1,1
For-multi,videoflow,https://github.com/videoflow/videoflow/tree/master/videoflow/engines/batch.py,BatchExecutionEngine,_al_create_and_start_processes$120,131,"for data in tasks_data:
    node = data[0]
    node_id = data[1]
    parent_node_id = data[2]
    is_last = data[3]
    task_queue = self._task_output_queues.get(node_id)
    if parent_node_id is not None:
        parent_task_queue = self._task_output_queues.get(parent_node_id)
    else:
        parent_task_queue = None
    messenger = BatchprocessingQueueMessenger(node, task_queue, parent_task_queue, self._termination_event)
    if isinstance(node, ProducerNode):
        task = ProducerTask(node, messenger, node_id, is_last)
        tasks.append(task)
    elif isinstance(node, ProcessorNode):
        if node.nb_tasks > 1:
            receiveQueue = Queue(1)
            accountingQueue = Queue()
            output_queues = [Queue() for _ in range(node.nb_tasks)]
            receive_task = MultiprocessingReceiveTask(node, parent_task_queue, receiveQueue, BATCH)
            tasks.append(receive_task)
            mp_tasks_lock = Lock()
            for idx in range(node.nb_tasks):
                mp_task = MultiprocessingProcessorTask(idx, node, mp_tasks_lock, receiveQueue, accountingQueue, output_queues[idx])
                tasks.append(mp_task)
            output_task = MultiprocessingOutputTask(node, task_queue, accountingQueue, output_queues, BATCH, is_last)
            tasks.append(output_task)
        else:
            task = ProcessorTask(node, messenger, node_id, is_last, parent_node_id)
            tasks.append(task)
    elif isinstance(node, ConsumerNode):
        task = ConsumerTask(node, messenger, node_id, is_last, parent_node_id)
        tasks.append(task)","for (data_0, data_1, data_2, data_3, *data_len) in tasks_data:
    node = data_0
    node_id = data_1
    parent_node_id = data_2
    is_last = data_3
    task_queue = self._task_output_queues.get(node_id)
    if parent_node_id is not None:
        parent_task_queue = self._task_output_queues.get(parent_node_id)
    else:
        parent_task_queue = None
    messenger = BatchprocessingQueueMessenger(node, task_queue, parent_task_queue, self._termination_event)
    if isinstance(node, ProducerNode):
        task = ProducerTask(node, messenger, node_id, is_last)
        tasks.append(task)
    elif isinstance(node, ProcessorNode):
        if node.nb_tasks > 1:
            receiveQueue = Queue(1)
            accountingQueue = Queue()
            output_queues = [Queue() for _ in range(node.nb_tasks)]
            receive_task = MultiprocessingReceiveTask(node, parent_task_queue, receiveQueue, BATCH)
            tasks.append(receive_task)
            mp_tasks_lock = Lock()
            for idx in range(node.nb_tasks):
                mp_task = MultiprocessingProcessorTask(idx, node, mp_tasks_lock, receiveQueue, accountingQueue, output_queues[idx])
                tasks.append(mp_task)
            output_task = MultiprocessingOutputTask(node, task_queue, accountingQueue, output_queues, BATCH, is_last)
            tasks.append(output_task)
        else:
            task = ProcessorTask(node, messenger, node_id, is_last, parent_node_id)
            tasks.append(task)
    elif isinstance(node, ConsumerNode):
        task = ConsumerTask(node, messenger, node_id, is_last, parent_node_id)
        tasks.append(task)",,1,1
For-multi,tartube,https://github.com/axcore/tartube/tree/master/tartube/config.py,GenericConfigWin,add_combos_for_graphs$407,522,"for mini_list in combo_list3:
    count += 1
    if mini_list[1] == self.app_obj.graph_time_period_secs:
        combo3.set_active(count)
        break","for (mini_list_0, mini_list_1, *mini_list_len) in combo_list3:
    count += 1
    if mini_list_1 == self.app_obj.graph_time_period_secs:
        combo3.set_active(count)
        break",,1,1
For-multi,faceai,https://github.com/vipstone/faceai/tree/master/faceai/eye.py,,houghCircles$32,66,"for i in circles[0, :]:
    cv2.circle(cimg, (i[0], i[1]), 2, (0, 0, 255), 2)","for (i_0, i_1, *i_len) in circles[0, :]:
    cv2.circle(cimg, (i_0, i_1), 2, (0, 0, 255), 2)",,1,1
For-multi,Mycodo,https://github.com/kizniche/Mycodo/tree/master/mycodo/mycodo_flask/routes_function.py,,page_function$310,482,"for each_controller in controllers_all:
    for each_cont in each_controller[1]:
        controllers.append((each_controller[0], each_cont.unique_id, each_cont.id, each_cont.name))","for (each_controller_0, each_controller_1, *each_controller_len) in controllers_all:
    for each_cont in each_controller_1:
        controllers.append((each_controller_0, each_cont.unique_id, each_cont.id, each_cont.name))",,1,1
For-multi,YOWO,https://github.com/wei-tim/YOWO/tree/master/core/optimization.py,,test_ava$65,91,"for box in boxes:
    x1 = float(box[0] - box[2] / 2.0)
    y1 = float(box[1] - box[3] / 2.0)
    x2 = float(box[0] + box[2] / 2.0)
    y2 = float(box[1] + box[3] / 2.0)
    det_conf = float(box[4])
    cls_out = [det_conf * x.cpu().numpy() for x in box[5]]
    preds.append([[x1, y1, x2, y2], cls_out, metadata[i][:2].tolist()])","for (box_0, box_1, box_2, box_3, box_4, box_5, *box_len) in boxes:
    x1 = float(box_0 - box_2 / 2.0)
    y1 = float(box_1 - box_3 / 2.0)
    x2 = float(box_0 + box_2 / 2.0)
    y2 = float(box_1 + box_3 / 2.0)
    det_conf = float(box_4)
    cls_out = [det_conf * x.cpu().numpy() for x in box_5]
    preds.append([[x1, y1, x2, y2], cls_out, metadata[i][:2].tolist()])",,1,1
For-multi,DiCE,https://github.com/interpretml/DiCE/tree/master/dice_ml/explainer_interfaces/feasible_model_approx.py,FeasibleModelApprox,train$55,98,"for const in constraint_variables:
    const_idx = const[0]
    dm = out['x_pred']
    mc_samples = out['mc_samples']
    x_pred = dm[0]
    constraint_loss = F.hinge_embedding_loss(constraint_direction * (x_pred[:, const_idx] - train_x[:, const_idx]), torch.tensor(-1), 0)
    for j in range(1, mc_samples):
        x_pred = dm[j]
        constraint_loss += F.hinge_embedding_loss(constraint_direction * (x_pred[:, const_idx] - train_x[:, const_idx]), torch.tensor(-1), 0)
    constraint_loss = constraint_loss / mc_samples
    constraint_loss = constraint_reg * constraint_loss
    loss += constraint_loss
    print('Constraint: ', constraint_loss, torch.mean(constraint_loss))","for (const_0, *const_len) in constraint_variables:
    const_idx = const_0
    dm = out['x_pred']
    mc_samples = out['mc_samples']
    x_pred = dm[0]
    constraint_loss = F.hinge_embedding_loss(constraint_direction * (x_pred[:, const_idx] - train_x[:, const_idx]), torch.tensor(-1), 0)
    for j in range(1, mc_samples):
        x_pred = dm[j]
        constraint_loss += F.hinge_embedding_loss(constraint_direction * (x_pred[:, const_idx] - train_x[:, const_idx]), torch.tensor(-1), 0)
    constraint_loss = constraint_loss / mc_samples
    constraint_loss = constraint_reg * constraint_loss
    loss += constraint_loss
    print('Constraint: ', constraint_loss, torch.mean(constraint_loss))",,1,1
For-multi,anime-downloader,https://github.com/anime-dl/anime-downloader/tree/master/anime_downloader/sites/animedaisuki.py,AnimedaisukiEpisode,_get_sources$36,59,"for c in website_extractors:
    if b.startswith(c[1]) and a == c[0]:
        return [(c[2], b)]","for (c_0, c_1, c_2, *c_len) in website_extractors:
    if b.startswith(c_1) and a == c_0:
        return [(c_2, b)]",,1,1
For-multi,LittleBrother,https://github.com/lulz3xploit/LittleBrother/tree/master/core/watcher.py,watcher,twitterWatcher$5,21,"for t in tweets:
    tweet = urlAccount + '/status/' + t[0]
    timestamp = int(t[1])
    date = time.ctime(int(timestamp))
    dicTweet[timestamp] = {'domain': 'Twitter', 'tweet': tweet, 'date': date}
    countX += 1","for (t_0, t_1, *t_len) in tweets:
    tweet = urlAccount + '/status/' + t_0
    timestamp = int(t_1)
    date = time.ctime(int(timestamp))
    dicTweet[timestamp] = {'domain': 'Twitter', 'tweet': tweet, 'date': date}
    countX += 1",,1,1
For-multi,dynaconf,https://github.com/rochacbruno/dynaconf/tree/master/dynaconf/vendor_src/ruamel/yaml/comments.py,CommentedMap,update_key_value$938,942,"for v in self.merge:
    if key in v[1]:
        ordereddict.__setitem__(self, key, v[1][key])
        return","for (v_0, v_1, *v_len) in self.merge:
    if key in v_1:
        ordereddict.__setitem__(self, key, v_1[key])
        return",,1,1
For-multi,toolbelt,https://github.com/requests/toolbelt/tree/master/requests_toolbelt/_compat.py,HTTPHeaderDict,__iter__$161,163,"for vals in self._container.values():
    yield vals[0]","for (vals_0, *vals_len) in self._container.values():
    yield vals_0",,1,1
For-multi,openstates-scrapers,https://github.com/openstates/openstates-scrapers/tree/master/scrapers/nm/votes.py,,validate_house_vote$102,109,"for cell in sane_row:
    cell_value = cell[0].split()[-1].strip()
    if 'YEAS' in cell[0] or start_count >= 0:
        start_count += 1
        sane_vote = sorted_row_header[start_count][1]
        if 'Y' == sane_vote[0]:
            sane['yes'] = int(cell_value)
        elif 'N' == sane_vote[0]:
            sane['no'] = int(cell_value)
        elif 'E' == sane_vote[0]:
            sane['excused'] = int(cell_value)
        elif 'A' == sane_vote[0]:
            sane['absent'] = int(cell_value)
        else:
            sane['other'] += int(cell_value)","for (cell_0, *cell_len) in sane_row:
    cell_value = cell_0.split()[-1].strip()
    if 'YEAS' in cell_0 or start_count >= 0:
        start_count += 1
        sane_vote = sorted_row_header[start_count][1]
        if 'Y' == sane_vote[0]:
            sane['yes'] = int(cell_value)
        elif 'N' == sane_vote[0]:
            sane['no'] = int(cell_value)
        elif 'E' == sane_vote[0]:
            sane['excused'] = int(cell_value)
        elif 'A' == sane_vote[0]:
            sane['absent'] = int(cell_value)
        else:
            sane['other'] += int(cell_value)",,1,1
For-multi,galaxy,https://github.com/ansible/galaxy/tree/master/lib/galaxy/datatypes/registry.py,Registry,load_datatype_converters$596,608,"for elem in converters:
    tool_config = elem[0]
    source_datatype = elem[1]
    target_datatype = elem[2]
    if installed_repository_dict:
        converter_path = installed_repository_dict['converter_path']
    else:
        converter_path = self.converters_path
    try:
        config_path = os.path.join(converter_path, tool_config)
        converter = toolbox.load_tool(config_path, use_cached=use_cached)
        self.converter_tools.add(converter)
        if installed_repository_dict:
            converter.tool_shed = installed_repository_dict['tool_shed']
            converter.repository_name = installed_repository_dict['repository_name']
            converter.repository_owner = installed_repository_dict['repository_owner']
            converter.installed_changeset_revision = installed_repository_dict['installed_changeset_revision']
            converter.old_id = converter.id
            tool_dicts = installed_repository_dict['tool_dicts']
            for tool_dict in tool_dicts:
                if tool_dict['id'] == converter.id:
                    converter.guid = tool_dict['guid']
                    converter.id = tool_dict['guid']
                    break
        if deactivate:
            toolbox.remove_tool_by_id(converter.id, remove_from_panel=False)
            if source_datatype in self.datatype_converters:
                if target_datatype in self.datatype_converters[source_datatype]:
                    del self.datatype_converters[source_datatype][target_datatype]
            self.log.debug('Deactivated converter: %s', converter.id)
        else:
            toolbox.register_tool(converter)
            if source_datatype not in self.datatype_converters:
                self.datatype_converters[source_datatype] = {}
            self.datatype_converters[source_datatype][target_datatype] = converter
            if not hasattr(toolbox.app, 'tool_cache') or converter.id in toolbox.app.tool_cache._new_tool_ids:
                self.log.debug('Loaded converter: %s', converter.id)
    except Exception:
        if deactivate:
            self.log.exception(f'Error deactivating converter from ({converter_path})')
        else:
            self.log.exception(f'Error loading converter ({converter_path})')","for (elem_0, elem_1, elem_2, *elem_len) in converters:
    tool_config = elem_0
    source_datatype = elem_1
    target_datatype = elem_2
    if installed_repository_dict:
        converter_path = installed_repository_dict['converter_path']
    else:
        converter_path = self.converters_path
    try:
        config_path = os.path.join(converter_path, tool_config)
        converter = toolbox.load_tool(config_path, use_cached=use_cached)
        self.converter_tools.add(converter)
        if installed_repository_dict:
            converter.tool_shed = installed_repository_dict['tool_shed']
            converter.repository_name = installed_repository_dict['repository_name']
            converter.repository_owner = installed_repository_dict['repository_owner']
            converter.installed_changeset_revision = installed_repository_dict['installed_changeset_revision']
            converter.old_id = converter.id
            tool_dicts = installed_repository_dict['tool_dicts']
            for tool_dict in tool_dicts:
                if tool_dict['id'] == converter.id:
                    converter.guid = tool_dict['guid']
                    converter.id = tool_dict['guid']
                    break
        if deactivate:
            toolbox.remove_tool_by_id(converter.id, remove_from_panel=False)
            if source_datatype in self.datatype_converters:
                if target_datatype in self.datatype_converters[source_datatype]:
                    del self.datatype_converters[source_datatype][target_datatype]
            self.log.debug('Deactivated converter: %s', converter.id)
        else:
            toolbox.register_tool(converter)
            if source_datatype not in self.datatype_converters:
                self.datatype_converters[source_datatype] = {}
            self.datatype_converters[source_datatype][target_datatype] = converter
            if not hasattr(toolbox.app, 'tool_cache') or converter.id in toolbox.app.tool_cache._new_tool_ids:
                self.log.debug('Loaded converter: %s', converter.id)
    except Exception:
        if deactivate:
            self.log.exception(f'Error deactivating converter from ({converter_path})')
        else:
            self.log.exception(f'Error loading converter ({converter_path})')",,1,1
For-multi,pointnet.pytorch,https://github.com/fxia22/pointnet.pytorch/tree/master/pointnet/dataset.py,ShapeNetDataset,__init__$57,97,"for fn in self.meta[item]:
    self.datapath.append((item, fn[0], fn[1]))","for (fn_0, fn_1, *fn_len) in self.meta[item]:
    self.datapath.append((item, fn_0, fn_1))",,1,1
For-multi,bypy,https://github.com/houtianze/bypy/tree/master/bypy/bypy.py,ByPy,compare$2728,2740,"for c in same:
    pr('{} - {}'.format(c[0], c[1]))","for (c_0, c_1, *c_len) in same:
    pr('{} - {}'.format(c_0, c_1))",,1,1
For-multi,pyexcel,https://github.com/pyexcel/pyexcel/tree/master/pyexcel/plugins/renderers/sqlalchemy.py,SQLAlchemyRenderer,render_book_to_stream$38,52,"for each_table in scattered:
    adapter = sql.SQLTableImportAdapter(each_table[0])
    adapter.column_names = each_table[1]
    adapter.column_name_mapping_dict = each_table[2]
    adapter.row_initializer = each_table[3]
    importer.append(adapter)","for (each_table_0, each_table_1, each_table_2, each_table_3, *each_table_len) in scattered:
    adapter = sql.SQLTableImportAdapter(each_table_0)
    adapter.column_names = each_table_1
    adapter.column_name_mapping_dict = each_table_2
    adapter.row_initializer = each_table_3
    importer.append(adapter)",,1,1
For-multi,Mycodo,https://github.com/kizniche/Mycodo/tree/master/mycodo/mycodo_flask/routes_function.py,,page_function$310,423,"for choice_function in FUNCTIONS:
    choices_functions.append({'value': choice_function[0], 'item': choice_function[1]})","for (choice_function_0, choice_function_1, *choice_function_len) in FUNCTIONS:
    choices_functions.append({'value': choice_function_0, 'item': choice_function_1})",,1,1
For-multi,Lifting-from-the-Deep-release,https://github.com/DenisTome/Lifting-from-the-Deep-release/tree/master/packages/lifting/utils/draw.py,,plot_pose$46,79,"for c in _CONNECTION:
    col = '#%02x%02x%02x' % joint_color(c[0])
    ax.plot([pose[0, c[0]], pose[0, c[1]]], [pose[1, c[0]], pose[1, c[1]]], [pose[2, c[0]], pose[2, c[1]]], c=col)","for (c_0, c_1, *c_len) in _CONNECTION:
    col = '#%02x%02x%02x' % joint_color(c_0)
    ax.plot([pose[0, c_0], pose[0, c_1]], [pose[1, c_0], pose[1, c_1]], [pose[2, c_0], pose[2, c_1]], c=col)",,1,1
For-multi,jieba_fast,https://github.com/deepcs233/jieba_fast/tree/master/test/jieba_test.py,JiebaTestCase,testTokenize_NOHMM$185,191,"for tk in result:
    print('word %s\t\t start: %d \t\t end:%d' % (tk[0], tk[1], tk[2]), file=sys.stderr)","for (tk_0, tk_1, tk_2, *tk_len) in result:
    print('word %s\t\t start: %d \t\t end:%d' % (tk_0, tk_1, tk_2), file=sys.stderr)",,1,1
For-multi,sparkup,https://github.com/rstacruz/sparkup/tree/master//sparkup.py,Parser,_textmatify$404,411,"for i in matches:
    if i[0]:
        output += '>$%i</' % n
        n += 1
    elif i[1]:
        output += '""$%i""' % n
        n += 1
    elif i[2]:
        output += i[2] + '$%i\n' % n
        n += 1
    elif i[3]:
        output += i[3]","for (i_0, i_1, i_2, i_3, *i_len) in matches:
    if i_0:
        output += '>$%i</' % n
        n += 1
    elif i_1:
        output += '""$%i""' % n
        n += 1
    elif i_2:
        output += i_2 + '$%i\n' % n
        n += 1
    elif i_3:
        output += i_3",,1,1
For-multi,superpaper,https://github.com/hhannine/superpaper/tree/master/superpaper/perspective.py,,get_backprojected_display_system$19,80,"for corner in quad:
    work_quad.append((int(round(corner[0] - leftmost_corner)), int(round(corner[1] - bottommost_corner))))","for (corner_0, corner_1, *corner_len) in quad:
    work_quad.append((int(round(corner_0 - leftmost_corner)), int(round(corner_1 - bottommost_corner))))",,1,1
